"stars","funny","useful","cool","user_cool","characters","user_average_stars","biz_review_count","user_useful","user_funny","biz_open","biz_stars","words","user_review_count","year","mday","month","wdaySun1","isWeekend"
5,5,13,11,8013,2275,3.81,489,10406,5838,1,4,416,1077,2009,26,8,4,0
3,0,0,0,4,480,3.91,189,15,1,1,3.5,86,24,2011,9,2,4,0
4,0,1,0,3,317,4.12,29,19,4,1,4,51,17,2012,2,8,5,0
3,0,0,0,55,484,3.86,9,54,134,1,3,79,81,2012,3,10,4,0
5,2,2,2,206,2433,3.85,8,279,191,1,4.5,465,116,2011,16,7,7,1
5,0,0,0,0,148,5,30,0,0,1,4,28,1,2011,13,7,4,0
5,2,2,1,1876,448,3.44,450,2523,1569,1,4.5,85,574,2008,16,8,7,1
3,2,3,4,103,2738,3.17,62,149,70,1,4,502,40,2008,23,8,7,1
4,0,2,1,14,964,3.47,126,37,6,1,3.5,181,59,2012,23,4,2,0
2,0,0,0,0,1736,0,4,0,0,1,3,332,0,2010,24,2,4,0
3,0,0,0,0,675,3,13,0,0,1,3.5,135,2,2011,5,8,6,0
3,0,1,0,0,738,0,453,0,0,1,4,139,0,2011,8,5,1,1
4,0,4,1,49,942,3.53,25,153,31,1,4.5,170,101,2012,2,7,2,0
3,0,0,0,6,225,3.08,24,28,5,1,3.5,42,66,2011,7,11,2,0
3,0,2,0,68,1240,3.75,318,188,67,1,3.5,233,143,2011,22,2,3,0
4,0,2,1,327,502,3.63,81,626,371,1,3,87,180,2010,8,5,7,1
3,0,0,0,16,2215,3.39,41,43,32,1,3,395,18,2009,27,7,2,0
2,0,1,0,42,1036,3.67,15,99,38,1,3,189,79,2011,28,6,3,0
4,0,0,0,41,24,3.77,43,92,41,1,3.5,3,182,2011,12,11,7,1
3,0,0,1,50,447,4.25,323,98,53,1,4,82,72,2010,9,12,5,0
5,0,1,0,6,907,3.9,131,15,7,1,4,165,30,2011,25,3,6,0
3,0,0,0,245,1037,3.5,68,720,329,1,3,197,369,2010,4,2,5,0
1,1,1,1,0,489,0,3,0,0,1,2.5,88,0,2012,20,5,1,1
1,0,1,0,10,404,3.82,109,37,7,0,3.5,69,34,2011,12,8,6,0
2,10,11,8,1372,1519,3.7,7,1750,1372,1,3,305,206,2008,9,10,5,0
3,0,0,0,295,388,3.3,29,954,396,1,4,69,564,2010,13,2,7,1
4,0,0,0,32,351,3.55,180,58,22,1,4,67,22,2011,13,6,2,0
5,0,2,1,214,213,4.43,147,322,126,0,4,41,319,2009,30,10,6,0
2,2,2,0,157,578,3.51,32,461,160,1,3.5,106,344,2009,28,3,7,1
4,0,0,0,6,560,4.4,49,16,3,1,4,100,25,2011,21,7,5,0
4,1,1,0,1,120,3.78,6,9,1,1,4,23,11,2012,6,5,1,1
4,0,0,0,10,129,3.67,24,75,24,1,4,24,66,2010,8,12,4,0
1,0,0,0,0,423,2.33,24,3,2,1,4,75,4,2012,6,8,2,0
4,1,1,0,13,1755,3.29,27,33,6,1,4.5,333,35,2012,31,5,5,0
5,0,1,0,38,732,3.91,61,86,27,0,4.5,135,23,2009,23,8,1,1
5,0,2,0,0,138,5,29,2,0,1,4,27,1,2012,29,1,1,1
1,0,0,0,0,482,3.4,3,4,0,1,2.5,84,15,2012,25,8,7,1
5,0,1,0,15,1099,3.41,182,54,14,1,4.5,208,39,2011,10,9,7,1
2,0,3,0,6,1929,3,80,19,2,1,3.5,359,9,2012,27,8,2,0
1,0,2,0,44,218,3.32,25,197,49,1,3.5,41,286,2012,2,1,2,0
3,0,3,3,84,763,3.88,262,159,43,1,4,128,111,2008,17,3,2,0
3,0,1,0,32,1133,3.58,117,146,23,1,3,219,133,2011,19,6,1,1
4,4,4,3,105,1309,3.59,29,174,169,1,4,243,93,2010,28,3,1,1
5,0,0,0,0,226,3.5,7,1,0,1,4.5,46,5,2011,21,7,5,0
1,0,0,0,1,73,3.11,106,9,0,1,4,14,9,2011,13,11,1,1
3,0,0,0,18,215,4.11,79,21,13,1,2.5,42,19,2010,22,3,2,0
1,0,1,0,23,384,3.18,4,52,13,1,1,70,76,2012,30,6,7,1
5,0,0,0,45,206,4.46,160,106,28,1,4,39,56,2010,23,9,5,0
3,0,0,0,5,648,3.67,20,38,6,1,3.5,116,27,2010,5,7,2,0
3,2,0,0,18,522,4.1,9,72,11,1,3,107,81,2012,17,7,3,0
1,0,4,0,10,354,2.47,65,33,19,1,2.5,67,19,2011,5,2,7,1
3,1,2,1,396,479,3.84,7,710,192,0,4.5,93,509,2007,9,3,6,0
3,2,2,2,189,953,3.71,99,442,181,1,3.5,165,247,2010,14,7,4,0
5,2,3,2,19,1328,4.42,34,36,12,0,4,241,19,2009,26,1,2,0
4,1,1,1,11,146,3.51,45,45,44,1,3.5,29,55,2011,23,8,3,0
4,0,2,1,117,124,3.42,97,408,93,1,4,22,422,2008,1,5,5,0
2,0,0,0,122,934,3.55,30,380,91,1,4,179,493,2011,1,11,3,0
4,0,0,0,5,326,4,80,6,2,1,3,65,7,2009,29,3,1,1
2,0,0,0,6,350,3.93,76,21,2,1,4.5,60,30,2012,24,6,1,1
1,2,3,1,193,392,3.26,39,442,242,1,3,75,229,2010,23,8,2,0
1,0,2,0,1,2870,3.29,58,8,1,1,3.5,523,8,2012,19,6,3,0
4,0,1,2,120,191,3.9,199,209,68,1,4,41,174,2010,25,2,5,0
4,0,0,0,15,1014,3.95,135,37,3,1,4,188,21,2011,19,8,6,0
5,0,1,1,134,1139,3.81,349,193,69,1,4,205,57,2009,15,3,1,1
3,0,0,0,16,34,3.72,147,50,11,1,4,6,54,2010,12,8,5,0
4,0,1,2,2025,348,3.99,333,2685,1209,1,4.5,67,900,2011,25,10,3,0
4,0,1,0,8,70,4.21,106,24,5,1,4.5,14,48,2009,14,8,6,0
4,0,3,0,1443,807,3.77,6,1737,776,0,2,153,545,2007,8,5,3,0
3,0,3,1,22,1387,4.06,444,56,14,1,4,264,34,2009,6,10,3,0
5,0,0,0,12,266,3.34,71,65,13,1,4,46,95,2011,25,5,4,0
5,0,3,0,89,1082,3.93,162,212,54,1,4,199,229,2011,20,5,6,0
4,0,0,0,42,536,4.3,108,120,14,1,3.5,105,86,2012,24,2,6,0
3,0,0,0,5,676,3.54,105,11,1,1,3.5,124,14,2009,4,10,1,1
3,0,1,0,9,763,3.33,689,36,6,1,4,139,42,2010,30,9,5,0
5,4,4,3,4796,717,3.85,179,6221,3765,1,4,134,1491,2009,27,1,3,0
3,1,4,3,281,1577,3.62,58,302,247,1,4.5,277,102,2008,15,5,5,0
2,0,1,0,22,523,3.02,8,125,49,1,4,101,80,2012,19,4,5,0
3,0,0,0,3,67,4.33,14,9,1,0,3.5,14,6,2010,13,7,3,0
2,0,0,0,6,1230,3.38,60,18,6,1,4,235,16,2011,30,11,4,0
2,0,1,0,0,1089,3.86,123,2,0,1,3,204,7,2012,3,5,5,0
1,0,0,0,100,1940,3.75,53,210,99,1,3,374,91,2012,14,10,1,1
5,0,4,0,0,892,0,120,0,0,1,4.5,152,0,2012,23,8,5,0
3,0,0,0,0,431,3.9,3,20,3,1,2.5,88,29,2012,3,8,6,0
4,0,3,3,203,401,3.75,398,333,198,1,4,75,127,2011,14,2,2,0
1,0,2,0,40,348,2.58,97,169,64,1,4,68,163,2012,4,4,4,0
4,1,2,1,184,1123,3.74,88,311,95,1,4.5,212,182,2009,19,4,1,1
5,0,1,0,24,771,4.03,5,75,19,1,4,140,75,2011,22,4,6,0
2,1,2,0,0,1046,0,27,0,0,1,3.5,192,0,2011,17,10,2,0
4,1,2,3,250,2103,3.95,13,407,203,0,2.5,397,253,2009,30,5,7,1
4,0,0,0,2,399,3.83,94,8,0,1,4,65,13,2011,27,8,7,1
1,6,8,5,20,1328,3.23,67,62,35,1,4,255,35,2012,22,2,4,0
4,2,2,2,413,519,3.99,49,519,364,1,4,94,120,2009,7,1,4,0
4,0,0,0,15,719,3.91,197,51,5,1,4,133,47,2012,31,1,3,0
1,0,6,0,0,1687,3.75,176,15,0,1,3.5,303,12,2012,16,6,7,1
1,0,0,0,2,525,3,31,4,1,1,3.5,97,2,2012,24,8,6,0
1,1,3,1,2,1856,3.29,64,14,2,1,2.5,356,14,2011,25,9,1,1
5,1,3,1,164,1700,3.89,222,331,111,1,4,315,197,2010,17,7,7,1
5,1,1,1,4,1169,3.89,126,11,18,1,4,204,9,2012,20,7,6,0
5,0,0,0,18,161,3.91,192,37,3,1,4,27,35,2010,17,1,1,1
1,1,2,0,13,376,3,6,67,21,1,1,72,41,2010,14,8,7,1
1,0,0,0,7,729,3.71,5,10,5,1,2.5,128,15,2012,17,10,4,0
4,0,0,1,4,796,3.24,28,14,4,1,4.5,150,17,2012,14,8,3,0
5,0,0,0,135,513,3.15,3,352,344,1,4.5,97,209,2011,23,6,5,0
4,0,1,0,22,404,4.31,26,57,11,1,4.5,73,36,2012,11,8,7,1
4,0,1,0,247,505,3.47,29,371,268,1,3,94,156,2007,31,12,2,0
2,1,3,1,568,3359,3.69,53,955,421,1,3.5,617,398,2010,10,9,6,0
5,0,1,0,0,154,0,227,0,0,1,4.5,27,0,2011,1,6,4,0
3,6,5,6,1458,1215,3.77,122,1598,1175,1,3.5,223,286,2010,6,1,4,0
5,0,0,1,133,576,4.17,217,244,34,1,4,108,100,2007,11,9,3,0
4,2,2,2,639,2523,3.84,22,768,837,0,2.5,468,104,2010,22,2,2,0
2,0,0,0,17,128,3.87,122,31,9,1,3.5,23,46,2011,6,8,7,1
3,0,0,0,0,1017,4,40,1,0,1,3.5,193,5,2011,11,12,1,1
4,1,1,1,16,259,4.07,141,28,12,1,4,50,73,2012,11,12,3,0
1,0,0,0,0,91,3,16,0,0,0,2.5,15,5,2011,9,10,1,1
2,0,1,0,31,338,3.53,97,78,35,1,4,62,73,2011,3,9,7,1
3,0,0,0,15,664,4.27,61,26,7,1,3.5,121,30,2011,26,7,3,0
2,1,2,2,216,1936,3.77,115,359,163,1,3.5,352,142,2009,16,1,6,0
1,0,3,0,44,697,3.18,9,110,45,1,3,138,33,2007,23,7,2,0
3,0,1,0,59,236,3.77,4,122,36,1,2,43,56,2011,2,5,2,0
3,0,2,0,0,658,2.83,5,9,0,1,4,128,7,2011,29,9,5,0
2,2,2,0,4,486,3.88,33,18,2,1,3,92,34,2011,20,7,4,0
2,0,1,0,11,1346,4.57,272,34,8,1,4,259,21,2012,20,3,3,0
5,0,0,0,43,943,3.62,390,145,33,1,4.5,162,107,2011,21,2,2,0
5,2,2,2,424,615,3.83,22,564,292,1,4.5,118,190,2011,3,1,2,0
3,0,0,0,59,256,3.82,160,140,39,1,4,49,203,2011,27,12,3,0
1,0,1,0,1,702,2.55,96,34,2,1,3.5,136,11,2011,16,11,4,0
3,0,3,1,181,2236,3.82,87,314,68,1,4,403,207,2008,29,4,3,0
3,0,0,1,11,974,4.35,15,33,9,1,3.5,197,29,2012,2,1,2,0
4,0,0,0,421,210,3.65,17,650,393,1,4.5,42,392,2010,3,4,7,1
5,1,1,1,15,1398,4.67,7,23,12,1,4.5,256,9,2009,7,11,7,1
4,0,0,0,49,730,3.38,106,73,49,1,4,139,32,2011,2,1,1,1
1,0,0,0,0,792,2.43,5,12,0,1,2,159,9,2012,12,9,4,0
5,0,0,0,1,132,4.8,135,1,0,1,4.5,24,5,2011,13,11,1,1
3,0,0,0,35,1050,3.65,246,124,32,1,4,205,106,2010,1,9,4,0
3,0,0,0,2202,319,3.63,7,2575,1614,1,4,56,569,2011,2,5,2,0
4,0,0,0,2,54,3,107,9,6,1,4,8,15,2012,17,12,2,0
5,0,0,0,40,310,3.58,5,95,51,1,4.5,68,166,2011,24,3,5,0
3,2,6,5,2530,2206,3.7,8,3255,2470,0,3.5,393,482,2010,7,5,6,0
5,2,1,1,109,169,3.8,151,139,92,1,4,29,199,2007,24,12,2,0
5,0,0,0,2,31,4.26,217,7,4,1,4,2,26,2011,15,10,7,1
2,0,2,0,0,403,2.8,4,4,0,1,2,81,5,2012,9,2,5,0
2,3,3,2,80,370,3.66,60,155,57,0,2,77,113,2008,5,3,4,0
5,0,0,0,18,77,3.98,55,45,17,1,4.5,11,56,2012,5,12,4,0
5,1,1,0,39,1434,3.34,161,186,45,1,4,278,74,2010,7,2,1,1
5,0,0,0,7,160,3.81,298,20,5,1,4,28,21,2008,23,12,3,0
1,1,1,0,3,1726,3.33,133,18,4,1,3.5,309,12,2011,25,7,2,0
5,1,5,3,17,1261,4.5,363,43,8,1,4.5,238,16,2011,24,5,3,0
2,0,1,0,13,170,3.58,5,56,20,1,3,33,40,2012,21,11,4,0
1,1,0,0,17,1180,3.88,86,40,9,1,3,231,25,2010,10,5,2,0
5,0,1,0,51,815,3.82,218,146,13,1,4,144,110,2011,3,7,1,1
5,0,2,1,133,571,4.17,26,244,34,0,3.5,112,100,2007,9,8,5,0
2,0,1,0,117,393,3.42,42,408,93,1,4,78,422,2012,22,4,1,1
2,0,3,0,126,1198,3.12,93,251,104,1,4,220,166,2012,22,9,7,1
3,0,1,0,234,487,3.74,20,391,349,1,4,95,221,2012,10,4,3,0
4,0,0,0,30,1521,3.76,49,60,24,1,4,290,42,2009,22,2,1,1
2,0,0,0,65,1365,3.73,23,250,92,1,2,244,173,2012,12,11,2,0
3,1,0,0,4,305,3.9,33,10,7,1,3.5,53,10,2012,1,11,5,0
5,0,1,0,0,533,5,4,2,0,1,5,107,3,2012,16,12,1,1
3,3,3,1,22,1629,3.02,390,125,49,1,4.5,295,80,2012,19,6,3,0
3,0,0,0,17,354,3.81,140,52,11,0,3,69,210,2012,4,2,7,1
3,0,0,0,50,315,3.57,39,178,46,1,4,57,216,2012,3,6,1,1
3,0,0,1,554,404,3.81,90,826,487,1,3.5,78,425,2007,15,11,5,0
5,0,0,0,0,676,3.88,23,4,2,1,3.5,123,8,2010,4,9,7,1
5,0,1,0,11,736,3.81,43,32,6,1,4,137,38,2011,1,6,4,0
3,1,3,2,126,269,3.12,125,251,104,1,3,54,166,2009,26,6,6,0
2,0,2,1,10,3225,4.18,21,24,7,0,2,573,11,2008,19,6,5,0
2,1,1,1,5,407,3.42,93,8,4,1,4,73,12,2011,3,3,5,0
5,0,0,0,82,485,3.83,3,183,69,1,5,87,167,2011,8,6,4,0
5,0,5,6,53,555,4.67,489,82,4,1,4,107,15,2009,18,11,4,0
5,1,3,3,1875,903,3.92,6,2452,1233,0,3.5,173,539,2009,16,2,2,0
5,0,2,1,2,459,4.5,461,5,0,1,4,83,6,2011,23,11,4,0
4,0,0,0,33,370,3.83,138,90,26,1,3.5,67,59,2011,7,2,2,0
3,3,4,4,740,570,3.68,77,1175,651,1,3,109,518,2012,29,3,5,0
3,0,1,0,49,909,4.21,181,65,16,1,4,174,24,2008,17,1,5,0
2,0,1,0,7,366,3.57,57,27,9,1,3.5,64,28,2011,25,2,6,0
3,0,1,0,141,947,3.08,27,259,123,1,2.5,174,131,2011,9,5,2,0
3,4,4,3,12486,1252,3.43,8,15384,9895,1,4,220,1583,2011,22,8,2,0
4,2,3,2,1875,985,3.92,17,2452,1233,1,2.5,192,539,2011,6,2,1,1
5,0,0,0,6,619,3.73,444,28,6,1,4,103,48,2012,27,2,2,0
4,0,0,0,12,298,4.23,166,39,12,1,3.5,57,56,2012,5,5,7,1
4,0,0,0,312,327,3.38,16,632,167,1,3.5,57,750,2009,28,8,6,0
4,2,3,2,30,538,4.39,52,61,10,1,3,98,57,2008,26,4,7,1
4,0,0,0,27,339,4.05,179,74,17,1,4,59,43,2012,30,7,2,0
4,0,2,1,3,193,3.31,269,18,5,1,4,35,26,2011,11,3,6,0
4,0,0,0,221,392,3.8,9,341,247,1,2.5,70,287,2007,9,2,6,0
5,0,0,0,0,518,5,46,0,0,1,3.5,98,1,2012,2,9,1,1
4,0,0,0,28,146,3.71,44,107,24,1,4,26,195,2011,29,11,3,0
1,0,0,0,0,339,1,4,0,0,1,2.5,69,1,2011,14,7,5,0
1,0,0,0,0,63,2.33,130,4,1,1,4,12,7,2010,4,8,4,0
4,0,1,0,1,368,3.38,176,5,0,1,3.5,68,8,2012,18,4,4,0
4,2,4,2,517,665,3.85,38,761,402,1,4,130,254,2011,11,6,7,1
5,1,1,2,148,517,3.74,117,211,98,1,3,93,108,2011,21,2,2,0
1,0,1,0,0,376,2.33,7,1,0,1,3.5,71,4,2012,5,9,4,0
4,0,0,0,4,352,3.75,269,45,1,1,4,61,36,2010,25,4,1,1
5,5,5,5,515,662,3.68,114,601,671,1,4,118,102,2009,8,7,4,0
5,2,1,1,141,50,3.96,10,175,146,1,3.5,7,134,2012,21,9,6,0
4,0,0,0,523,598,3.66,132,974,453,1,4,104,992,2009,11,10,1,1
2,0,1,0,64,1174,3.76,33,126,41,0,4,224,103,2009,16,8,1,1
5,2,3,3,447,1647,3.96,95,576,413,1,4,303,120,2010,10,10,1,1
1,0,1,0,0,411,2.88,47,8,1,1,3.5,79,8,2009,9,6,3,0
4,0,1,0,1,1129,3.59,4,12,3,1,2.5,220,28,2011,9,12,6,0
5,8,9,9,1092,1776,3.98,193,1205,1237,1,4.5,338,211,2011,21,1,6,0
1,3,4,0,10,539,2.8,34,28,19,0,4,94,15,2008,24,11,2,0
4,1,1,0,22,268,3.02,57,125,49,1,3.5,49,80,2012,22,1,1,1
4,1,5,3,3901,630,4.29,13,5065,2517,1,4,113,670,2011,9,8,3,0
2,0,0,0,3,620,3.94,5,7,0,0,2,118,19,2011,27,3,1,1
2,0,1,1,14,284,3.42,50,21,4,1,3.5,51,12,2008,29,8,6,0
4,1,4,0,12,1066,4,5,15,6,1,4,214,11,2009,11,11,4,0
2,3,1,0,22,573,2.65,36,85,71,1,4,105,55,2011,1,6,4,0
2,0,2,0,7,926,3.57,259,27,4,1,4,185,21,2012,10,8,6,0
4,1,4,2,576,751,3.43,24,918,666,1,3.5,138,393,2010,30,3,3,0
5,0,1,1,4,301,3.89,7,21,17,1,4.5,52,18,2010,21,1,5,0
3,0,0,0,3,726,3,137,7,2,1,2.5,143,15,2012,6,10,7,1
5,0,0,0,9,414,4,47,5,0,1,3,75,6,2008,20,12,7,1
1,0,1,0,19,843,2.76,145,46,6,1,4,149,37,2012,3,7,3,0
5,0,2,0,6,793,4.56,117,22,1,1,4.5,150,16,2012,19,7,5,0
2,0,0,0,4,1141,2.81,4,15,0,1,4.5,208,18,2012,8,7,1,1
1,0,2,1,1,165,3.59,4,13,0,1,2,31,28,2012,29,5,3,0
3,0,1,1,137,1979,3.82,9,244,97,0,3,374,50,2010,5,8,5,0
4,1,2,2,26,137,4.18,124,31,14,1,3.5,29,39,2008,13,11,5,0
4,0,0,0,9,1564,3.55,41,39,27,1,3,294,20,2011,31,12,7,1
5,0,0,0,2,1932,3.36,251,8,2,0,4,346,11,2009,26,3,5,0
3,1,1,1,35,175,3.09,145,190,59,1,4,30,235,2012,2,2,5,0
1,1,2,0,7,4551,2.92,60,83,27,1,3.5,872,26,2011,14,2,2,0
3,1,1,1,125,1241,3.52,326,257,47,1,4,230,244,2011,27,6,2,0
4,0,0,0,19,300,3.68,26,34,15,1,4.5,47,60,2009,21,11,7,1
3,0,0,0,64,586,4.08,86,162,13,1,4,111,131,2010,13,11,7,1
4,0,1,1,0,263,0,27,0,0,1,4,50,0,2008,26,9,6,0
3,0,2,0,88,444,4.27,4,103,39,0,3.5,81,44,2008,30,4,4,0
4,0,0,0,296,565,3.54,47,487,370,1,3.5,100,377,2010,8,6,3,0
3,0,0,0,295,410,3.3,3,954,396,1,3.5,72,564,2012,18,3,1,1
3,0,0,0,4,128,3.56,390,25,3,1,4.5,25,33,2012,5,3,2,0
4,0,1,0,0,607,0,104,0,0,1,4.5,109,0,2012,27,4,6,0
3,0,1,0,16,951,3.51,31,39,10,0,3,183,55,2011,29,1,7,1
2,0,3,1,0,490,0,84,0,0,1,4,92,0,2010,8,11,2,0
1,0,2,1,1,808,1,70,4,0,1,4,144,1,2012,20,5,1,1
5,1,2,0,303,622,3.6,192,536,262,1,4,107,278,2010,6,12,2,0
3,3,6,3,0,1685,0,107,0,0,1,3.5,304,0,2009,15,2,1,1
4,1,2,1,92,1523,4.01,68,175,69,1,3,279,86,2012,9,9,1,1
2,0,0,0,17,1419,3.9,9,79,17,1,3.5,269,52,2012,23,8,5,0
3,0,1,1,6,551,3.58,44,26,7,1,3,110,40,2009,3,9,5,0
4,0,3,1,64,554,4.08,124,162,13,1,4,102,131,2010,15,12,4,0
2,1,1,1,354,438,3.53,26,492,343,1,3,82,247,2009,16,3,2,0
2,0,2,1,10,810,3.33,412,17,19,1,3.5,150,15,2010,5,8,5,0
4,0,1,0,64,910,4.08,139,162,13,1,4,168,131,2010,6,9,2,0
2,1,4,1,296,988,3.54,56,487,370,1,4,181,377,2012,24,4,3,0
3,1,3,0,384,536,3.78,7,530,133,1,4,100,244,2010,11,2,5,0
4,0,0,0,2,688,3.56,293,28,10,1,4,135,16,2011,28,10,6,0
4,1,1,1,181,690,3.8,29,339,137,1,3.5,128,162,2011,9,2,4,0
3,0,1,0,0,847,4.33,66,2,0,1,4,158,3,2012,25,2,7,1
4,0,0,0,4,189,4.29,51,5,4,1,3.5,37,14,2010,12,9,1,1
4,1,1,0,421,568,3.65,6,650,393,1,5,109,392,2010,8,2,2,0
3,0,3,1,131,1428,3.75,61,256,71,1,2.5,270,165,2010,11,12,7,1
3,0,0,0,17,548,3.95,4,82,42,1,3.5,108,125,2012,22,6,6,0
2,0,4,0,1361,669,3.53,4,1803,1307,1,3,126,308,2009,29,4,4,0
3,2,1,1,311,1218,3.62,36,447,299,0,3.5,214,158,2009,17,1,7,1
5,1,0,0,29,1119,4.02,390,83,26,1,4.5,212,52,2012,24,3,7,1
4,0,1,1,0,685,0,147,0,0,1,3.5,120,0,2011,4,1,3,0
4,0,1,1,5,561,2.93,9,25,5,0,4,102,15,2009,29,5,6,0
3,0,0,0,0,1152,3.67,36,0,0,1,4,215,3,2012,18,9,3,0
5,0,1,0,9,261,4.27,64,16,5,1,4,47,15,2011,8,11,3,0
2,0,1,0,58,2189,3.82,85,148,45,1,3.5,419,142,2011,19,4,3,0
4,2,1,0,420,1232,3.43,62,798,279,1,3.5,230,584,2012,12,5,7,1
4,0,0,0,3,136,2.38,4,8,4,1,4,23,16,2011,3,9,7,1
4,0,0,0,4,653,4.75,181,4,5,1,3.5,116,4,2011,24,6,6,0
1,6,10,8,499,1516,3.37,31,760,516,0,3,290,274,2008,15,2,6,0
2,0,1,1,83,1035,3.45,315,241,55,1,4,181,123,2009,2,11,2,0
4,0,3,0,17,745,3.53,126,49,9,1,3.5,129,32,2008,12,7,7,1
1,3,2,0,0,958,0,4,0,0,1,3,162,0,2012,13,8,2,0
2,0,0,0,37,2069,3.07,441,150,61,1,4,386,76,2010,3,10,1,1
4,0,0,0,116,828,3.97,29,173,50,1,3.5,133,77,2010,29,11,2,0
2,0,2,0,7,1937,3.45,59,55,22,1,3,369,87,2011,23,2,4,0
5,1,1,0,0,84,5,24,1,1,0,3,15,2,2011,14,3,2,0
4,0,0,0,50,330,4.18,862,156,34,1,3,64,226,2011,15,11,3,0
4,5,11,6,0,1149,0,117,0,0,1,3.5,219,0,2012,4,9,3,0
4,1,1,1,5,244,3.76,24,13,2,1,4,44,21,2010,26,6,7,1
3,1,0,1,117,265,4.07,42,159,72,1,2.5,48,68,2008,3,8,1,1
5,0,1,0,6,299,4.25,489,16,6,1,4,52,28,2012,10,6,1,1
2,0,1,0,11,104,3.72,45,30,8,1,4,19,54,2011,6,3,1,1
1,1,0,0,5,18,3.33,12,7,6,1,2.5,4,6,2011,1,10,7,1
5,0,2,1,13,382,3.85,3,42,17,1,5,66,40,2010,21,1,5,0
1,3,1,0,1074,56,3.71,444,1299,1105,1,4,10,350,2010,20,5,5,0
4,0,0,0,0,1226,0,27,0,0,1,3.5,211,0,2012,14,10,1,1
5,0,0,0,1,411,4.33,45,0,1,1,4,71,3,2011,1,1,7,1
5,0,1,1,37,896,3.77,38,76,25,1,4,181,39,2010,15,12,4,0
5,0,3,1,12,135,4.11,11,40,6,1,4.5,23,19,2012,24,2,6,0
3,2,1,0,25,214,3.67,862,71,32,1,3,44,75,2011,27,6,2,0
4,0,3,2,34,1079,3.97,6,72,33,1,4,201,72,2010,15,8,1,1
4,0,0,0,1151,243,3.29,60,1875,1277,1,3.5,44,682,2012,20,3,3,0
5,0,2,2,72,1164,4.06,4,199,70,1,5,226,112,2011,20,12,3,0
4,1,1,1,263,701,4.08,8,428,263,1,4,124,221,2012,19,12,4,0
5,1,3,1,0,122,0,5,0,0,1,5,22,0,2008,5,4,7,1
2,0,0,0,26,504,2.85,27,102,42,1,4,88,73,2011,18,7,2,0
3,0,0,0,94,172,3.98,59,198,57,0,3.5,30,120,2010,22,6,3,0
5,0,3,1,6,1390,5,130,15,6,1,4,282,5,2012,28,5,2,0
3,1,2,2,1271,1630,3.41,139,1442,977,1,4,300,195,2008,26,11,4,0
4,0,1,1,435,529,4.04,66,752,226,1,4,98,552,2012,9,4,2,0
2,1,1,0,81,1453,3.79,27,252,80,0,3,270,229,2011,22,2,3,0
4,9,15,13,491,1530,3.9,126,767,396,1,4,291,320,2011,12,2,7,1
4,0,0,0,8,1234,3.96,227,46,17,1,4.5,216,25,2010,3,4,7,1
2,0,1,0,4,2181,3.3,398,8,2,1,4,391,22,2012,10,7,3,0
4,0,1,1,11,806,4,83,16,3,0,4,152,18,2011,8,2,3,0
1,0,0,0,0,49,2.95,8,5,2,1,4.5,7,23,2011,16,7,7,1
1,0,2,0,1,523,3,5,7,0,1,1,103,3,2011,26,8,6,0
3,0,0,0,9,363,3.63,170,12,2,1,3.5,74,19,2012,2,2,5,0
5,0,2,1,1,68,5,30,3,0,1,4.5,10,1,2011,16,3,4,0
5,1,0,0,7,320,3.83,271,25,8,1,4,60,25,2010,24,3,4,0
3,0,0,0,298,412,3.81,59,454,156,1,3,79,150,2009,18,10,1,1
2,3,4,2,0,545,0,6,0,0,1,4,95,0,2011,12,4,3,0
1,2,1,0,2,2408,1.25,94,6,4,1,4,461,5,2012,17,6,1,1
2,0,0,0,3,161,3.64,60,14,8,0,2,30,19,2010,11,9,7,1
1,0,1,0,6,286,4.23,7,28,4,1,2.5,55,27,2013,5,1,7,1
5,0,1,0,5,297,4.25,29,50,18,1,4.5,57,67,2012,9,8,5,0
4,1,1,1,23,382,2.91,269,67,22,1,4,74,74,2009,6,11,6,0
5,5,9,10,1372,873,3.7,5,1750,1372,1,4,166,206,2011,3,2,5,0
3,0,1,0,215,406,4.37,502,341,135,1,4,70,110,2011,7,9,4,0
4,0,0,0,136,524,3.78,450,266,130,1,4.5,94,192,2009,17,12,5,0
4,0,1,1,0,959,0,59,0,0,1,4,188,0,2011,1,6,4,0
3,1,3,3,207,343,3.62,9,290,166,1,2.5,63,117,2010,20,4,3,0
4,2,2,2,90,992,3.72,20,162,45,0,4,179,65,2008,14,10,3,0
2,0,0,0,19,944,3.37,109,38,36,1,4.5,178,101,2011,27,4,4,0
4,0,0,0,1,181,4,67,5,0,1,3.5,40,6,2011,7,7,5,0
5,0,1,0,7,554,4.08,290,25,5,1,3.5,101,26,2012,27,3,3,0
3,1,1,1,11,112,3.19,146,33,14,1,3,24,21,2012,5,7,5,0
5,0,1,0,9,561,3.74,53,67,11,0,4.5,100,19,2010,14,3,1,1
2,0,1,0,56,710,4.16,6,132,45,1,2.5,136,122,2012,24,4,3,0
5,0,0,0,144,266,4.04,193,236,104,1,3,48,165,2011,28,4,5,0
5,0,3,2,11,3021,3.69,78,21,6,1,3.5,542,16,2009,2,4,5,0
2,1,1,0,3,688,3.57,310,6,5,1,3.5,137,9,2011,1,9,5,0
3,0,0,0,72,1427,3.7,6,147,56,1,3.5,267,106,2010,21,11,1,1
